molecule_id,index,NumRotBonds
4551,112823,6
4551,112824,6
4551,112826,6
4551,112829,6
4551,112830,6
4551,112834,6
4551,112836,6
4551,112843,6
4551,112845,6
4551,112849,6
4551,112852,6
4551,112856,6
4551,112859,6
4553,112864,4
4553,112865,4
4553,112867,4
4553,112868,4
4553,112870,4
4553,112873,4
4553,112876,4
4553,112879,4
4553,112882,4
4554,112910,4
4554,112911,4
4554,112912,4
4554,112913,4
4554,112914,4
4554,112915,4
4554,112916,4
4554,112918,4
4554,112920,4
4556,112981,3
4556,112982,3
4556,112984,3
4557,112992,3
4558,112993,3
4558,112994,3
4558,112996,3
4558,112997,3
4559,113010,2
4559,113011,2
4560,113015,3
4560,113016,3
4560,113017,3
4560,113028,3
4560,113037,3
4560,113050,3
4562,113079,3
4562,113080,3
4562,113081,3
4562,113082,3
4562,113090,3
4564,113171,3
4564,113172,3
4564,113173,3
4564,113174,3
4564,113178,3
4564,113179,3
4564,113183,3
4564,113184,3
4564,113191,3
4565,113198,1
4566,113200,3
4567,113201,4
4567,113202,4
4567,113203,4
4567,113204,4
4567,113206,4
4567,113211,4
4567,113217,4
4567,113218,4
4567,113223,4
4567,113224,4
4567,113228,4
4567,113234,4
4569,113249,1
4569,113253,1
4571,113278,3
4571,113279,3
4571,113280,3
4571,113281,3
4571,113282,3
4571,113283,3
4571,113284,3
4571,113285,3
4571,113286,3
4571,113287,3
4571,113288,3
4571,113289,3
4571,113291,3
4571,113294,3
4571,113300,3
4571,113301,3
4571,113304,3
4571,113306,3
4571,113313,3
4572,113317,5
4572,113318,5
4572,113319,5
4572,113320,5
4572,113322,5
4572,113324,5
4572,113327,5
4572,113328,5
4572,113331,5
4572,113332,5
4572,113335,5
4572,113337,5
4572,113343,5
4572,113354,5
4572,113358,5
4573,113361,2
4574,113362,1
4576,113391,1
4577,113392,0
4579,113450,1
4582,113517,4
4582,113518,4
4582,113519,4
4582,113520,4
4582,113521,4
4582,113522,4
4582,113523,4
4582,113525,4
4582,113528,4
4582,113530,4
4582,113532,4
4582,113533,4
4582,113537,4
4582,113538,4
4582,113542,4
4582,113544,4
4582,113548,4
4582,113551,4
4582,113554,4
4582,113565,4
4582,113567,4
4582,113584,4
4583,113591,2
4584,113596,2
4585,113608,3
4586,113648,3
4587,113649,2
4588,113650,4
4588,113651,4
4588,113652,4
4588,113654,4
4589,113670,3
4589,113671,3
4589,113672,3
4589,113675,3
4589,113676,3
4590,113682,2
4591,113686,1
4591,113690,1
4591,113693,1
4591,113694,1
4591,113697,1
4591,113698,1
4592,113708,0
4592,113709,0
4592,113710,0
4592,113711,0
4592,113713,0
4592,113718,0
4592,113719,0
4592,113720,0
4592,113728,0
4594,113780,1
4595,113781,2
4595,113783,2
4596,113786,5
4596,113787,5
4596,113788,5
4596,113789,5
4596,113790,5
4596,113796,5
4596,113797,5
4596,113798,5
4596,113799,5
4596,113800,5
4596,113801,5
4596,113802,5
4596,113803,5
4596,113804,5
4596,113808,5
4596,113812,5
4596,113816,5
4596,113822,5
4596,113823,5
4596,113825,5
4596,113833,5
4596,113837,5
4598,113855,5
4598,113856,5
4598,113857,5
4598,113859,5
4598,113860,5
4598,113862,5
4598,113871,5
4598,113874,5
4600,113885,2
4601,113886,5
4601,113887,5
4601,113888,5
4601,113889,5
4601,113890,5
4601,113891,5
4601,113893,5
4601,113894,5
4601,113895,5
4601,113896,5
4601,113897,5
4601,113899,5
4601,113900,5
4601,113901,5
4601,113902,5
4601,113903,5
4601,113904,5
4601,113906,5
4601,113908,5
4601,113909,5
4601,113910,5
4601,113913,5
4601,113914,5
4601,113915,5
4601,113916,5
4601,113917,5
4601,113922,5
4601,113923,5
4601,113924,5
4601,113925,5
4601,113932,5
4601,113934,5
4601,113946,5
4601,113948,5
4602,113954,3
4602,113956,3
4602,113957,3
4602,113958,3
4602,113960,3
4602,113963,3
4602,113964,3
4602,113968,3
4603,113970,3
4603,113971,3
4603,113973,3
4603,113981,3
4604,113985,3
4604,113986,3
4604,113989,3
4604,113991,3
4605,114013,2
4608,114069,3
4609,114070,2
4611,114090,3
4611,114091,3
4611,114092,3
4611,114093,3
4611,114099,3
4611,114101,3
4611,114114,3
4611,114115,3
4613,114199,2
4613,114200,2
4613,114201,2
4613,114203,2
4613,114215,2
4613,114220,2
4613,114224,2
4614,114229,2
4615,114230,4
4615,114234,4
4616,114248,2
4616,114251,2
4617,114256,2
4618,114257,2
4618,114258,2
4618,114265,2
4619,114278,3
4619,114279,3
4619,114280,3
4619,114281,3
4619,114282,3
4619,114283,3
4619,114284,3
4619,114285,3
4619,114286,3
4619,114288,3
4619,114290,3
4619,114293,3
4619,114294,3
4619,114295,3
4619,114298,3
4619,114309,3
4619,114312,3
4619,114320,3
4619,114324,3
4619,114329,3
4619,114330,3
4622,114366,1
4622,114369,1
4623,114374,3
4623,114375,3
4623,114376,3
4623,114379,3
4623,114381,3
4623,114383,3
4624,114411,6
4624,114412,6
4624,114413,6
4624,114414,6
4624,114415,6
4624,114416,6
4624,114417,6
4624,114418,6
4624,114419,6
4624,114420,6
4624,114421,6
4624,114422,6
4624,114424,6
4624,114425,6
4624,114426,6
4624,114427,6
4624,114428,6
4624,114429,6
4624,114430,6
4624,114431,6
4624,114432,6
4624,114433,6
4624,114434,6
4624,114435,6
4624,114436,6
4624,114437,6
4624,114438,6
4624,114439,6
4624,114440,6
4624,114442,6
4624,114443,6
4624,114444,6
4624,114446,6
4624,114447,6
4624,114448,6
4624,114449,6
4624,114451,6
4624,114452,6
4624,114453,6
4624,114454,6
4624,114455,6
4624,114457,6
4624,114458,6
4624,114461,6
4624,114463,6
4624,114464,6
4624,114469,6
4624,114473,6
4624,114474,6
4624,114476,6
4624,114477,6
4624,114478,6
4624,114480,6
4625,114481,2
4625,114484,2
4627,114547,7
4627,114548,7
4627,114549,7
4627,114552,7
4627,114553,7
4627,114557,7
4627,114559,7
4627,114562,7
4627,114565,7
4627,114566,7
4627,114573,7
4627,114578,7
4627,114594,7
4627,114597,7
4627,114601,7
4628,114614,7
4628,114616,7
4628,114618,7
4628,114624,7
4628,114628,7
4628,114633,7
4628,114640,7
4628,114641,7
4628,114643,7
4628,114657,7
4628,114658,7
4628,114659,7
4628,114668,7
4628,114670,7
4629,114674,3
4630,114675,1
4631,114677,6
4631,114678,6
4631,114679,6
4631,114680,6
4631,114682,6
4631,114683,6
4631,114684,6
4631,114685,6
4631,114686,6
4631,114687,6
4631,114688,6
4631,114689,6
4631,114691,6
4631,114694,6
4631,114695,6
4631,114696,6
4631,114698,6
4631,114699,6
4631,114700,6
4631,114701,6
4631,114702,6
4631,114703,6
4631,114708,6
4631,114709,6
4631,114716,6
4631,114718,6
4631,114721,6
4631,114723,6
4631,114729,6
4631,114730,6
4631,114732,6
4631,114738,6
4631,114740,6
4631,114743,6
4631,114744,6
4631,114745,6
4631,114748,6
4631,114752,6
4633,114770,1
4633,114771,1
4633,114774,1
4634,114776,2
4634,114777,2
4634,114778,2
4634,114788,2
4634,114791,2
4634,114796,2
4635,114803,4
4636,114804,0
4637,114805,0
4638,114806,3
4639,114807,2
4640,114808,2
4641,114809,2
4642,114810,3
4642,114811,3
4642,114814,3
4642,114816,3
4642,114818,3
4642,114819,3
4642,114821,3
4642,114822,3
4642,114823,3
4642,114827,3
4642,114832,3
4642,114835,3
4643,114848,1
4643,114850,1
4643,114851,1
4643,114852,1
4643,114853,1
4643,114855,1
4643,114856,1
4643,114857,1
4643,114859,1
4643,114860,1
4643,114863,1
4643,114864,1
4643,114866,1
4643,114867,1
4643,114868,1
4643,114873,1
4643,114876,1
4643,114877,1
4643,114881,1
4643,114891,1
4643,114893,1
4643,114895,1
4643,114898,1
4643,114900,1
4643,114907,1
4643,114910,1
4643,114911,1
4643,114913,1
4644,114917,3
4644,114918,3
4646,115039,0
4646,115040,0
4646,115041,0
4646,115042,0
4646,115046,0
4646,115047,0
4646,115048,0
4646,115050,0
4646,115054,0
4646,115060,0
4647,115062,4
4647,115063,4
4647,115064,4
4647,115065,4
4647,115066,4
4647,115070,4
4647,115073,4
4648,115089,3
4648,115090,3
4648,115091,3
4648,115092,3
4648,115093,3
4650,115140,3
4650,115141,3
4650,115148,3
4650,115150,3
4651,115158,1
4652,115159,1
4652,115160,1
4652,115161,1
4652,115165,1
4652,115175,1
4653,115182,7
4653,115183,7
4653,115184,7
4653,115185,7
4653,115186,7
4653,115187,7
4653,115188,7
4653,115189,7
4653,115190,7
4653,115191,7
4653,115193,7
4653,115196,7
4653,115199,7
4653,115201,7
4653,115202,7
4653,115205,7
4653,115206,7
4653,115208,7
4653,115209,7
4653,115217,7
4653,115224,7
4653,115226,7
4653,115229,7
4653,115230,7
4653,115233,7
4653,115235,7
4653,115241,7
4653,115244,7
4653,115246,7
4653,115247,7
4653,115250,7
4653,115257,7
4655,115264,3
4656,115265,2
4656,115266,2
4656,115267,2
4656,115268,2
4656,115269,2
4656,115270,2
4656,115271,2
4656,115277,2
4657,115282,4
4657,115283,4
4657,115285,4
4657,115287,4
4657,115288,4
4657,115289,4
4657,115291,4
4657,115295,4
4657,115297,4
4657,115303,4
4657,115319,4
4657,115329,4
4657,115333,4
4659,115389,6
4659,115390,6
4659,115391,6
4659,115392,6
4659,115394,6
4659,115397,6
4659,115399,6
4659,115400,6
4659,115405,6
4659,115407,6
4659,115412,6
4659,115421,6
4659,115425,6
4660,115431,3
4660,115432,3
4661,115437,4
4661,115440,4
4662,115450,2
4662,115452,2
4662,115453,2
4663,115460,1
4665,115560,4
4665,115561,4
4665,115562,4
4665,115563,4
4665,115564,4
4665,115565,4
4665,115566,4
4665,115568,4
4665,115569,4
4665,115570,4
4665,115571,4
4665,115572,4
4665,115573,4
4665,115574,4
4665,115579,4
4665,115581,4
4665,115582,4
4665,115584,4
4665,115585,4
4665,115593,4
4665,115596,4
4665,115601,4
4666,115611,3
4666,115613,3
4666,115614,3
4666,115616,3
4666,115621,3
4666,115634,3
4667,115638,1
4667,115639,1
4667,115641,1
4667,115663,1
4667,115682,1
4668,115689,4
4668,115690,4
4668,115691,4
4668,115692,4
4668,115694,4
4668,115697,4
4668,115702,4
4668,115709,4
4668,115712,4
4669,115714,4
4672,115844,3
4672,115845,3
4672,115846,3
4672,115850,3
4672,115852,3
4672,115855,3
4674,115913,2
4674,115919,2
4676,116013,4
4676,116014,4
4676,116015,4
4676,116017,4
4676,116018,4
4676,116019,4
4676,116020,4
4676,116022,4
4676,116024,4
4676,116025,4
4676,116026,4
4676,116031,4
4676,116033,4
4676,116039,4
4676,116040,4
4676,116042,4
4676,116043,4
4676,116044,4
4676,116045,4
4676,116048,4
4676,116055,4
4677,116067,3
4677,116070,3
4678,116073,3
4678,116074,3
4678,116076,3
4678,116077,3
4678,116083,3
4678,116084,3
4679,116094,7
4679,116095,7
4679,116096,7
4679,116097,7
4679,116098,7
4679,116099,7
4679,116100,7
4679,116101,7
4679,116102,7
4679,116103,7
4679,116104,7
4679,116105,7
4679,116106,7
4679,116107,7
4679,116108,7
4679,116109,7
4679,116110,7
4679,116111,7
4679,116112,7
4679,116113,7
4679,116115,7
4679,116116,7
4679,116117,7
4679,116118,7
4679,116120,7
4679,116121,7
4679,116125,7
4679,116126,7
4679,116128,7
4679,116130,7
4679,116131,7
4679,116132,7
4679,116133,7
4679,116135,7
4679,116136,7
4679,116137,7
4679,116138,7
4679,116141,7
4679,116143,7
4679,116144,7
4679,116146,7
4679,116147,7
4679,116148,7
4679,116151,7
4679,116152,7
4679,116155,7
4679,116156,7
4679,116161,7
4679,116162,7
4679,116164,7
4679,116166,7
4679,116167,7
4679,116169,7
4679,116170,7
4679,116171,7
4679,116172,7
4679,116173,7
4679,116175,7
4679,116178,7
4679,116180,7
4679,116183,7
4679,116184,7
4679,116187,7
4679,116190,7
4679,116193,7
4679,116195,7
4679,116197,7
4679,116200,7
4679,116201,7
4679,116204,7
4679,116206,7
4679,116208,7
4679,116210,7
4679,116212,7
4679,116214,7
4679,116219,7
4679,116224,7
4679,116225,7
4679,116233,7
4679,116235,7
4679,116237,7
4679,116238,7
4679,116241,7
4679,116242,7
4679,116244,7
4680,116245,4
4680,116247,4
4680,116248,4
4682,116260,2
4682,116261,2
4684,116317,2
4684,116318,2
4684,116319,2
4684,116320,2
4684,116322,2
4684,116328,2
4684,116329,2
4684,116330,2
4684,116331,2
4684,116335,2
4684,116337,2
4684,116338,2
4684,116340,2
4684,116346,2
4684,116351,2
4684,116352,2
4686,116396,4
4686,116397,4
4686,116398,4
4686,116399,4
4686,116402,4
4687,116413,2
4688,116414,2
4689,116418,4
4689,116419,4
4689,116421,4
4689,116426,4
4689,116433,4
4690,116443,1
4691,116444,7
4691,116446,7
4691,116448,7
4691,116449,7
4691,116450,7
4691,116454,7
4691,116459,7
4691,116477,7
4691,116486,7
4694,116585,2
4695,116590,1
4695,116591,1
4695,116592,1
4695,116594,1
4695,116597,1
4695,116604,1
4696,116609,0
4697,116614,4
4697,116615,4
4697,116617,4
4697,116618,4
4697,116620,4
4697,116625,4
4697,116626,4
4697,116627,4
4697,116629,4
4697,116631,4
4697,116633,4
4701,116734,2
4701,116735,2
4702,116744,3
4702,116745,3
4702,116746,3
4702,116750,3
4702,116752,3
4702,116757,3
4702,116795,3
4702,116797,3
4704,116811,6
4704,116812,6
4704,116813,6
4704,116814,6
4704,116815,6
4704,116816,6
4704,116818,6
4704,116819,6
4704,116823,6
4704,116825,6
4704,116829,6
4704,116834,6
4704,116839,6
4704,116840,6
4704,116841,6
4704,116842,6
4704,116850,6
4705,116866,1
4707,116880,2
4708,116881,2
4709,116882,2
4709,116883,2
4709,116884,2
4709,116885,2
4709,116886,2
4709,116888,2
4709,116889,2
4709,116890,2
4709,116891,2
4709,116893,2
4709,116894,2
4709,116895,2
4709,116896,2
4709,116898,2
4709,116899,2
4709,116900,2
4709,116901,2
4709,116903,2
4709,116904,2
4709,116909,2
4709,116910,2
4709,116913,2
4709,116914,2
4709,116915,2
4709,116917,2
4709,116918,2
4709,116919,2
4709,116920,2
4709,116923,2
4710,116930,3
4710,116931,3
4710,116933,3
4710,116934,3
4710,116938,3
4710,116940,3
4710,116941,3
4710,116942,3
4710,116966,3
4711,116968,3
4711,116971,3
4714,117144,0
4715,117146,2
4715,117151,2
4716,117152,0
4717,117156,0
4718,117157,3
4718,117158,3
4718,117159,3
4718,117160,3
4718,117161,3
4718,117162,3
4718,117165,3
4718,117166,3
4718,117168,3
4718,117171,3
4718,117172,3
4718,117175,3
4718,117177,3
4718,117179,3
4718,117181,3
4718,117182,3
4718,117185,3
4718,117193,3
4718,117194,3
4718,117197,3
4718,117201,3
4718,117202,3
4718,117207,3
4718,117212,3
4719,117220,3
4719,117225,3
4720,117226,2
4721,117227,1
4722,117228,3
4722,117229,3
4722,117230,3
4722,117232,3
4722,117233,3
4722,117234,3
4722,117238,3
4722,117242,3
4722,117248,3
4723,117250,6
4723,117251,6
4723,117253,6
4723,117256,6
4723,117257,6
4723,117259,6
4723,117266,6
4723,117273,6
4723,117282,6
4724,117285,3
4724,117286,3
4724,117289,3
4725,117312,2
4726,117313,5
4726,117314,5
4726,117315,5
4726,117316,5
4726,117317,5
4726,117318,5
4726,117319,5
4726,117320,5
4726,117322,5
4726,117323,5
4726,117325,5
4726,117326,5
4726,117327,5
4726,117329,5
4726,117331,5
4726,117332,5
4726,117333,5
4726,117334,5
4726,117336,5
4726,117338,5
4726,117340,5
4726,117342,5
4726,117343,5
4726,117344,5
4726,117348,5
4726,117349,5
4726,117350,5
4726,117351,5
4726,117352,5
4726,117357,5
4726,117359,5
4726,117361,5
4726,117362,5
4726,117367,5
4726,117370,5
4727,117379,2
4728,117384,6
4728,117385,6
4728,117386,6
4728,117387,6
4728,117388,6
4728,117389,6
4728,117390,6
4728,117391,6
4728,117392,6
4728,117393,6
4728,117396,6
4728,117397,6
4728,117398,6
4728,117402,6
4728,117407,6
4728,117416,6
4728,117418,6
4728,117432,6
4729,117438,4
4729,117439,4
4729,117440,4
4729,117442,4
4729,117444,4
4729,117449,4
4729,117450,4
4729,117451,4
4729,117459,4
4729,117461,4
4729,117463,4
4729,117464,4
4729,117466,4
4729,117467,4
4729,117486,4
4730,117502,4
4730,117503,4
4730,117504,4
4730,117505,4
4730,117507,4
4730,117508,4
4730,117510,4
4730,117512,4
4730,117516,4
4730,117518,4
4730,117520,4
4730,117522,4
4730,117527,4
4730,117533,4
4730,117535,4
4731,117544,1
4732,117545,0
4733,117546,3
4733,117547,3
4733,117556,3
4733,117560,3
4734,117568,5
4734,117569,5
4734,117570,5
4734,117571,5
4734,117572,5
4734,117573,5
4734,117574,5
4734,117578,5
4734,117581,5
4734,117586,5
4734,117587,5
4734,117588,5
4734,117591,5
4734,117595,5
4734,117599,5
4734,117603,5
4734,117607,5
4734,117613,5
4734,117616,5
4734,117619,5
4734,117620,5
4734,117622,5
4734,117625,5
4736,117657,3
4736,117658,3
4736,117660,3
4737,117663,0
4737,117664,0
4737,117668,0
4737,117669,0
4738,117675,0
4739,117688,2
4740,117696,2
4742,117771,1
4742,117773,1
4742,117781,1
4743,117786,2
4743,117787,2
4743,117788,2
4743,117789,2
4743,117790,2
4743,117791,2
4743,117792,2
4743,117794,2
4743,117796,2
4743,117799,2
4743,117800,2
4743,117801,2
4743,117802,2
4743,117803,2
4743,117814,2
4743,117815,2
4743,117820,2
4743,117825,2
4743,117834,2
4743,117839,2
4744,117842,3
4745,117843,1
4746,117849,3
4746,117850,3
4746,117851,3
4746,117873,3
4747,117878,1
4748,117894,5
4748,117895,5
4748,117896,5
4748,117897,5
4748,117898,5
4748,117899,5
4748,117900,5
4748,117901,5
4748,117903,5
4748,117904,5
4748,117905,5
4748,117906,5
4748,117907,5
4748,117909,5
4748,117910,5
4748,117912,5
4748,117914,5
4748,117915,5
4748,117916,5
4748,117917,5
4748,117918,5
4748,117920,5
4748,117921,5
4748,117922,5
4748,117925,5
4748,117927,5
4748,117930,5
4748,117932,5
4748,117933,5
4748,117934,5
4748,117937,5
4748,117939,5
4748,117940,5
4748,117941,5
4748,117943,5
4748,117944,5
4748,117945,5
4748,117948,5
4748,117949,5
4748,117952,5
4748,117955,5
4748,117957,5
4748,117958,5
4748,117961,5
4748,117963,5
4748,117970,5
4748,117971,5
4748,117972,5
4748,117977,5
4748,117978,5
4748,117980,5
4748,117983,5
4748,117985,5
4748,117986,5
4748,117987,5
4748,117989,5
4748,117993,5
4748,117996,5
4748,117999,5
4749,118000,1
4749,118005,1
4750,118011,2
4751,118012,0
4752,118015,4
4752,118016,4
4752,118018,4
4752,118021,4
4752,118026,4
4752,118027,4
4752,118030,4
4752,118032,4
4753,118041,3
4753,118044,3
4754,118052,2
4754,118053,2
4754,118055,2
4754,118056,2
4754,118057,2
4754,118069,2
4755,118082,1
4755,118083,1
4757,118120,2
4759,118141,5
4759,118142,5
4759,118143,5
4759,118145,5
4759,118147,5
4759,118149,5
4759,118152,5
4759,118156,5
4759,118157,5
4759,118160,5
4759,118163,5
4760,118169,3
4760,118170,3
4760,118172,3
4760,118176,3
4760,118177,3
4762,118204,3
4762,118205,3
4762,118206,3
4762,118207,3
4762,118210,3
4762,118218,3
4762,118257,3
4763,118258,4
4763,118263,4
4764,118270,3
4764,118271,3
4765,118291,3
4765,118295,3
4767,118300,8
4767,118301,8
4767,118302,8
4767,118303,8
4767,118304,8
4767,118305,8
4767,118306,8
4767,118307,8
4767,118308,8
4767,118309,8
4767,118310,8
4767,118311,8
4767,118312,8
4767,118314,8
4767,118315,8
4767,118316,8
4767,118317,8
4767,118320,8
4767,118321,8
4767,118332,8
4767,118333,8
4767,118336,8
4767,118340,8
4767,118341,8
4767,118344,8
4767,118347,8
4767,118348,8
4767,118350,8
4767,118351,8
4767,118358,8
4767,118360,8
4767,118364,8
4767,118366,8
4767,118373,8
4767,118386,8
4767,118387,8
4767,118389,8
4767,118390,8
4767,118405,8
4767,118408,8
4767,118420,8
4767,118422,8
4767,118434,8
4768,118439,5
4768,118440,5
4768,118441,5
4768,118443,5
4768,118444,5
4768,118445,5
4768,118446,5
4768,118447,5
4768,118453,5
4768,118454,5
4768,118459,5
4768,118468,5
4768,118475,5
4768,118482,5
4768,118485,5
4768,118491,5
4769,118496,2
4770,118501,3
4770,118502,3
4770,118503,3
4770,118504,3
4770,118505,3
4770,118506,3
4770,118508,3
4770,118509,3
4770,118510,3
4770,118513,3
4770,118515,3
4770,118517,3
4770,118519,3
4770,118520,3
4770,118524,3
4770,118525,3
4770,118527,3
4770,118535,3
4770,118548,3
4771,118554,6
4771,118555,6
4771,118566,6
4772,118576,2
4773,118577,3
4773,118580,3
4773,118583,3
4773,118584,3
4773,118591,3
4774,118607,1
4774,118610,1
4775,118611,2
4776,118612,3
4778,118633,2
4779,118634,2
4780,118637,0
4781,118638,1
4782,118640,1
4783,118641,2
4783,118642,2
4783,118645,2
4784,118666,2
4786,118687,3
4786,118688,3
4787,118693,3
4787,118694,3
4787,118696,3
4787,118702,3
4788,118710,0
4789,118711,2
4790,118712,3
4790,118713,3
4790,118715,3
4790,118716,3
4790,118718,3
4790,118720,3
4790,118721,3
4790,118734,3
4792,118751,0
4793,118757,4
4793,118758,4
4793,118759,4
4794,118781,2
4794,118784,2
4794,118786,2
4795,118795,2
4796,118796,0
4796,118797,0
4797,118808,3
4797,118811,3
4798,118812,4
4798,118813,4
4798,118814,4
4798,118815,4
4798,118818,4
4798,118819,4
4798,118820,4
4798,118848,4
4798,118877,4
4799,118883,2
4800,118886,3
4801,118887,2
4803,118916,2
4803,118917,2
4803,118919,2
4803,118921,2
4803,118923,2
4803,118924,2
4803,118928,2
4803,118934,2
4803,118937,2
4803,118940,2
4805,118953,4
4805,118954,4
4805,118955,4
4805,118959,4
4805,118965,4
4805,118967,4
4805,118969,4
4805,118971,4
4805,118975,4
4806,118982,5
4806,118983,5
4806,118984,5
4806,118985,5
4806,118988,5
4806,118989,5
4806,118998,5
4806,119001,5
4806,119006,5
4807,119011,1
4808,119018,5
4808,119019,5
4808,119020,5
4808,119021,5
4808,119022,5
4808,119023,5
4808,119024,5
4808,119025,5
4808,119028,5
4808,119034,5
4808,119035,5
4808,119040,5
4808,119045,5
4808,119048,5
4808,119056,5
4809,119064,2
4809,119066,2
4810,119068,1
4811,119077,4
4811,119078,4
4811,119079,4
4811,119081,4
4811,119091,4
4812,119093,5
4812,119094,5
4812,119095,5
4812,119096,5
4812,119098,5
4812,119100,5
4812,119101,5
4812,119103,5
4812,119104,5
4812,119105,5
4812,119107,5
4812,119108,5
4812,119110,5
4812,119113,5
4812,119115,5
4812,119124,5
4813,119148,1
4814,119150,4
4814,119151,4
4814,119153,4
4814,119158,4
4814,119159,4
4814,119162,4
4815,119168,3
4816,119173,5
4816,119174,5
4816,119175,5
4816,119177,5
4816,119178,5
4816,119179,5
4816,119180,5
4816,119181,5
4816,119183,5
4816,119184,5
4816,119185,5
4816,119189,5
4816,119191,5
4816,119193,5
4816,119194,5
4816,119197,5
4816,119201,5
4816,119202,5
4816,119206,5
4816,119208,5
4816,119212,5
4816,119217,5
4816,119218,5
4816,119221,5
4816,119226,5
4816,119230,5
4816,119238,5
4816,119241,5
4817,119243,1
4819,119254,1
4821,119263,2
4821,119264,2
4821,119265,2
4821,119267,2
4821,119269,2
4822,119287,7
4822,119288,7
4822,119289,7
4822,119290,7
4822,119291,7
4822,119292,7
4822,119293,7
4822,119294,7
4822,119295,7
4822,119296,7
4822,119297,7
4822,119299,7
4822,119301,7
4822,119303,7
4822,119304,7
4822,119305,7
4822,119306,7
4822,119307,7
4822,119308,7
4822,119309,7
4822,119313,7
4822,119314,7
4822,119315,7
4822,119317,7
4822,119322,7
4822,119324,7
4822,119328,7
4822,119332,7
4822,119333,7
4822,119335,7
4822,119337,7
4822,119340,7
4822,119345,7
4822,119347,7
4822,119350,7
4822,119351,7
4822,119354,7
4822,119364,7
4822,119365,7
4822,119371,7
4822,119376,7
4823,119385,2
4824,119386,0
4824,119387,0
4827,119449,6
4827,119450,6
4827,119452,6
4827,119453,6
4827,119456,6
4827,119457,6
4827,119461,6
4827,119464,6
4827,119465,6
4827,119466,6
4827,119470,6
4827,119486,6
4828,119488,4
4828,119489,4
4828,119490,4
4828,119491,4
4828,119494,4
4828,119497,4
4828,119498,4
4828,119501,4
4828,119505,4
4828,119514,4
4828,119517,4
4828,119519,4
4828,119525,4
4828,119542,4
4829,119559,3
4829,119560,3
4829,119561,3
4829,119564,3
4829,119566,3
4829,119567,3
4829,119570,3
4829,119571,3
4829,119572,3
4829,119575,3
4829,119580,3
4829,119589,3
4829,119619,3
4830,119642,4
4830,119644,4
4830,119645,4
4830,119648,4
4830,119650,4
4830,119651,4
4830,119652,4
4830,119653,4
4830,119662,4
4830,119667,4
4830,119669,4
4830,119670,4
4830,119672,4
4833,119767,2
4834,119768,3
4834,119769,3
4834,119770,3
4835,119785,1
4835,119787,1
4835,119789,1
4835,119790,1
4836,119806,0
4838,119821,4
4838,119822,4
4838,119823,4
4838,119825,4
4838,119826,4
4838,119827,4
4838,119829,4
4838,119830,4
4838,119836,4
4838,119837,4
4838,119857,4
4838,119863,4
4838,119889,4
4838,119890,4
4838,119905,4
4839,119911,3
4840,119912,2
4841,119914,3
4841,119922,3
4841,119923,3
4842,119928,2
4844,119950,2
4844,119951,2
4844,119953,2
4844,119955,2
4844,119957,2
4844,119959,2
4844,119970,2
4844,119978,2
4845,119983,0
4847,120024,2
4849,120035,4
4849,120036,4
4849,120037,4
4849,120038,4
4849,120039,4
4849,120041,4
4849,120042,4
4849,120043,4
4849,120046,4
4849,120047,4
4849,120048,4
4849,120049,4
4849,120050,4
4849,120051,4
4849,120052,4
4849,120053,4
4849,120054,4
4849,120055,4
4849,120057,4
4849,120059,4
4849,120061,4
4849,120064,4
4849,120067,4
4849,120068,4
4849,120072,4
4849,120076,4
4849,120078,4
4849,120089,4
4849,120093,4
4849,120102,4
4849,120106,4
4849,120115,4
4851,120223,3
4851,120224,3
4851,120228,3
4852,120243,6
4852,120244,6
4852,120245,6
4852,120250,6
4852,120254,6
4852,120257,6
4854,120309,1
4857,120355,7
4857,120356,7
4857,120357,7
4857,120359,7
4857,120360,7
4857,120361,7
4857,120362,7
4857,120363,7
4857,120364,7
4857,120365,7
4857,120366,7
4857,120367,7
4857,120368,7
4857,120369,7
4857,120370,7
4857,120371,7
4857,120372,7
4857,120373,7
4857,120374,7
4857,120376,7
4857,120378,7
4857,120380,7
4857,120382,7
4857,120383,7
4857,120384,7
4857,120385,7
4857,120386,7
4857,120388,7
4857,120389,7
4857,120390,7
4857,120391,7
4857,120392,7
4857,120393,7
4857,120394,7
4857,120395,7
4857,120396,7
4857,120397,7
4857,120398,7
4857,120401,7
4857,120403,7
4857,120405,7
4857,120406,7
4857,120407,7
4857,120409,7
4857,120410,7
4857,120412,7
4857,120415,7
4857,120417,7
4857,120418,7
4857,120419,7
4857,120421,7
4857,120425,7
4857,120432,7
4857,120433,7
4857,120438,7
4857,120442,7
4857,120447,7
4857,120449,7
4857,120450,7
4857,120451,7
4857,120455,7
4857,120456,7
4859,120461,6
4859,120462,6
4859,120465,6
4859,120471,6
4860,120518,0
4860,120519,0
4861,120543,1
4861,120544,1
4861,120546,1
4861,120547,1
4861,120548,1
4861,120549,1
4861,120553,1
4861,120558,1
4861,120560,1
4861,120562,1
4861,120570,1
4861,120573,1
4861,120575,1
4861,120576,1
4861,120578,1
4862,120580,2
4862,120581,2
4862,120582,2
4862,120584,2
4862,120592,2
4862,120598,2
4863,120617,5
4863,120618,5
4863,120619,5
4863,120620,5
4863,120621,5
4863,120622,5
4863,120628,5
4863,120630,5
4863,120631,5
4863,120632,5
4863,120633,5
4863,120634,5
4863,120636,5
4863,120638,5
4863,120641,5
4863,120642,5
