molecule_id,index,size
8879,221178,22
8879,221193,22
8879,221198,22
8879,221199,22
8879,221201,22
8880,221206,121
8880,221207,121
8880,221208,121
8880,221209,121
8880,221210,121
8880,221211,121
8880,221212,121
8880,221214,121
8880,221215,121
8880,221216,121
8880,221217,121
8880,221218,121
8880,221219,121
8880,221220,121
8880,221222,121
8880,221223,121
8880,221224,121
8880,221225,121
8880,221226,121
8880,221227,121
8880,221228,121
8880,221229,121
8880,221230,121
8880,221231,121
8880,221232,121
8880,221234,121
8880,221235,121
8880,221236,121
8880,221237,121
8880,221238,121
8880,221239,121
8880,221240,121
8880,221241,121
8880,221242,121
8880,221243,121
8880,221244,121
8880,221245,121
8880,221247,121
8880,221248,121
8880,221249,121
8880,221250,121
8880,221251,121
8880,221252,121
8880,221253,121
8880,221254,121
8880,221255,121
8880,221256,121
8880,221258,121
8880,221259,121
8880,221260,121
8880,221262,121
8880,221263,121
8880,221264,121
8880,221265,121
8880,221266,121
8880,221267,121
8880,221268,121
8880,221270,121
8880,221271,121
8880,221273,121
8880,221274,121
8880,221275,121
8880,221276,121
8880,221278,121
8880,221279,121
8880,221280,121
8880,221285,121
8880,221287,121
8880,221288,121
8880,221290,121
8880,221292,121
8880,221293,121
8880,221294,121
8880,221295,121
8880,221297,121
8880,221298,121
8880,221299,121
8880,221300,121
8880,221301,121
8880,221303,121
8880,221304,121
8880,221306,121
8880,221309,121
8880,221310,121
8880,221311,121
8880,221312,121
8880,221313,121
8880,221314,121
8880,221315,121
8880,221316,121
8880,221317,121
8880,221318,121
8880,221322,121
8880,221323,121
8880,221324,121
8880,221325,121
8880,221329,121
8880,221330,121
8880,221331,121
8880,221332,121
8880,221333,121
8880,221335,121
8880,221336,121
8880,221342,121
8880,221343,121
8880,221344,121
8880,221345,121
8880,221346,121
8880,221347,121
8880,221349,121
8880,221354,121
8880,221355,121
8880,221356,121
8880,221358,121
8880,221359,121
8880,221360,121
8880,221363,121
8880,221365,121
8880,221368,121
8880,221369,121
8880,221370,121
8881,221372,4
8881,221373,4
8881,221374,4
8881,221385,4
8882,221402,8
8882,221403,8
8882,221404,8
8882,221410,8
8882,221415,8
8882,221424,8
8882,221425,8
8882,221431,8
8883,221451,11
8883,221452,11
8883,221453,11
8883,221454,11
8883,221455,11
8883,221457,11
8883,221460,11
8883,221462,11
8883,221464,11
8883,221470,11
8883,221473,11
8890,221515,2
8890,221523,2
8891,221526,3
8891,221531,3
8891,221535,3
8894,221544,9
8894,221545,9
8894,221546,9
8894,221549,9
8894,221553,9
8894,221561,9
8894,221564,9
8894,221568,9
8894,221571,9
8895,221572,18
8895,221573,18
8895,221574,18
8895,221575,18
8895,221576,18
8895,221577,18
8895,221578,18
8895,221579,18
8895,221581,18
8895,221582,18
8895,221584,18
8895,221585,18
8895,221587,18
8895,221588,18
8895,221600,18
8895,221602,18
8895,221605,18
8895,221607,18
8896,221614,84
8896,221615,84
8896,221616,84
8896,221617,84
8896,221620,84
8896,221621,84
8896,221622,84
8896,221623,84
8896,221624,84
8896,221625,84
8896,221626,84
8896,221627,84
8896,221629,84
8896,221630,84
8896,221631,84
8896,221632,84
8896,221633,84
8896,221634,84
8896,221635,84
8896,221636,84
8896,221637,84
8896,221638,84
8896,221639,84
8896,221640,84
8896,221643,84
8896,221645,84
8896,221646,84
8896,221648,84
8896,221649,84
8896,221650,84
8896,221651,84
8896,221652,84
8896,221653,84
8896,221655,84
8896,221657,84
8896,221659,84
8896,221661,84
8896,221664,84
8896,221667,84
8896,221669,84
8896,221672,84
8896,221673,84
8896,221674,84
8896,221675,84
8896,221676,84
8896,221677,84
8896,221680,84
8896,221681,84
8896,221683,84
8896,221684,84
8896,221685,84
8896,221686,84
8896,221690,84
8896,221693,84
8896,221694,84
8896,221695,84
8896,221697,84
8896,221699,84
8896,221701,84
8896,221704,84
8896,221708,84
8896,221712,84
8896,221715,84
8896,221716,84
8896,221717,84
8896,221719,84
8896,221720,84
8896,221723,84
8896,221726,84
8896,221730,84
8896,221731,84
8896,221735,84
8896,221736,84
8896,221738,84
8896,221743,84
8896,221744,84
8896,221745,84
8896,221746,84
8896,221747,84
8896,221748,84
8896,221749,84
8896,221751,84
8896,221753,84
8896,221756,84
8900,221778,3
8900,221779,3
8900,221782,3
8902,221785,2
8902,221786,2
8903,221795,3
8903,221796,3
8903,221797,3
8905,221888,10
8905,221889,10
8905,221890,10
8905,221891,10
8905,221895,10
8905,221899,10
8905,221900,10
8905,221902,10
8905,221909,10
8905,221910,10
8907,221918,12
8907,221919,12
8907,221920,12
8907,221921,12
8907,221923,12
8907,221926,12
8907,221930,12
8907,221932,12
8907,221933,12
8907,221936,12
8907,221937,12
8907,221939,12
8909,221995,4
8909,221996,4
8909,221998,4
8909,222002,4
8910,222013,3
8910,222014,3
8910,222017,3
8911,222021,2
8911,222024,2
8912,222034,15
8912,222035,15
8912,222036,15
8912,222037,15
8912,222038,15
8912,222040,15
8912,222041,15
8912,222046,15
8912,222049,15
8912,222052,15
8912,222054,15
8912,222058,15
8912,222061,15
8912,222063,15
8912,222065,15
8914,222070,2
8914,222073,2
8917,222166,36
8917,222167,36
8917,222168,36
8917,222169,36
8917,222170,36
8917,222171,36
8917,222173,36
8917,222176,36
8917,222177,36
8917,222178,36
8917,222179,36
8917,222180,36
8917,222181,36
8917,222182,36
8917,222184,36
8917,222185,36
8917,222187,36
8917,222188,36
8917,222189,36
8917,222191,36
8917,222192,36
8917,222193,36
8917,222195,36
8917,222198,36
8917,222200,36
8917,222204,36
8917,222205,36
8917,222209,36
8917,222210,36
8917,222211,36
8917,222213,36
8917,222219,36
8917,222220,36
8917,222221,36
8917,222223,36
8917,222225,36
8918,222226,7
8918,222227,7
8918,222229,7
8918,222233,7
8918,222234,7
8918,222237,7
8918,222246,7
8920,222260,2
8920,222261,2
8921,222266,16
8921,222268,16
8921,222271,16
8921,222273,16
8921,222274,16
8921,222276,16
8921,222282,16
8921,222289,16
8921,222291,16
8921,222293,16
8921,222296,16
8921,222298,16
8921,222305,16
8921,222311,16
8921,222314,16
8921,222324,16
8922,222339,10
8922,222340,10
8922,222341,10
8922,222342,10
8922,222343,10
8922,222345,10
8922,222348,10
8922,222350,10
8922,222385,10
8922,222398,10
8924,222402,6
8924,222404,6
8924,222405,6
8924,222406,6
8924,222411,6
8924,222414,6
8926,222433,17
8926,222440,17
8926,222442,17
8926,222443,17
8926,222444,17
8926,222445,17
8926,222447,17
8926,222457,17
8926,222459,17
8926,222461,17
8926,222466,17
8926,222469,17
8926,222476,17
8926,222479,17
8926,222480,17
8926,222512,17
8926,222522,17
8927,222537,6
8927,222538,6
8927,222542,6
8927,222547,6
8927,222562,6
8927,222563,6
8928,222574,23
8928,222575,23
8928,222577,23
8928,222578,23
8928,222580,23
8928,222582,23
8928,222583,23
8928,222584,23
8928,222585,23
8928,222586,23
8928,222587,23
8928,222588,23
8928,222589,23
8928,222590,23
8928,222593,23
8928,222596,23
8928,222597,23
8928,222602,23
8928,222606,23
8928,222608,23
8928,222615,23
8928,222633,23
8928,222636,23
8929,222641,2
8929,222642,2
8932,222731,3
8932,222733,3
8932,222735,3
8933,222760,6
8933,222761,6
8933,222762,6
8933,222763,6
8933,222765,6
8933,222768,6
8934,222773,9
8934,222774,9
8934,222775,9
8934,222776,9
8934,222777,9
8934,222780,9
8934,222784,9
8934,222788,9
8934,222794,9
8936,222808,13
8936,222809,13
8936,222810,13
8936,222811,13
8936,222812,13
8936,222814,13
8936,222817,13
8936,222818,13
8936,222823,13
8936,222824,13
8936,222830,13
8936,222831,13
8936,222835,13
8939,222891,2
8939,222892,2
8940,222905,2
8940,222906,2
8942,222918,7
8942,222921,7
8942,222922,7
8942,222926,7
8942,222930,7
8942,222935,7
8942,222960,7
8943,222964,2
8943,222965,2
8945,222977,2
8945,222982,2
8948,222996,4
8948,222997,4
8948,222998,4
8948,222999,4
8949,223032,6
8949,223033,6
8949,223035,6
8949,223038,6
8949,223043,6
8949,223055,6
8950,223073,22
8950,223074,22
8950,223075,22
8950,223076,22
8950,223077,22
8950,223079,22
8950,223080,22
8950,223082,22
8950,223084,22
8950,223086,22
8950,223093,22
8950,223099,22
8950,223103,22
8950,223107,22
8950,223112,22
8950,223115,22
8950,223116,22
8950,223119,22
8950,223121,22
8950,223125,22
8950,223126,22
8950,223129,22
8951,223130,25
8951,223131,25
8951,223132,25
8951,223133,25
8951,223134,25
8951,223135,25
8951,223138,25
8951,223143,25
8951,223144,25
8951,223147,25
8951,223148,25
8951,223149,25
8951,223152,25
8951,223153,25
8951,223160,25
8951,223163,25
8951,223165,25
8951,223168,25
8951,223169,25
8951,223171,25
8951,223172,25
8951,223173,25
8951,223180,25
8951,223194,25
8951,223204,25
8952,223210,50
8952,223211,50
8952,223212,50
8952,223214,50
8952,223215,50
8952,223217,50
8952,223218,50
8952,223219,50
8952,223221,50
8952,223222,50
8952,223223,50
8952,223224,50
8952,223226,50
8952,223227,50
8952,223228,50
8952,223229,50
8952,223230,50
8952,223231,50
8952,223232,50
8952,223233,50
8952,223235,50
8952,223236,50
8952,223238,50
8952,223240,50
8952,223241,50
8952,223242,50
8952,223243,50
8952,223246,50
8952,223247,50
8952,223251,50
8952,223253,50
8952,223254,50
8952,223255,50
8952,223257,50
8952,223258,50
8952,223259,50
8952,223262,50
8952,223266,50
8952,223268,50
8952,223271,50
8952,223273,50
8952,223274,50
8952,223276,50
8952,223277,50
8952,223286,50
8952,223287,50
8952,223288,50
8952,223295,50
8952,223297,50
8952,223304,50
8953,223306,4
8953,223307,4
8953,223308,4
8953,223310,4
8955,223343,3
8955,223344,3
8955,223345,3
8956,223369,2
8956,223371,2
8958,223384,25
8958,223385,25
8958,223386,25
8958,223388,25
8958,223390,25
8958,223391,25
8958,223392,25
8958,223393,25
8958,223394,25
8958,223397,25
8958,223398,25
8958,223399,25
8958,223402,25
8958,223403,25
8958,223404,25
8958,223407,25
8958,223408,25
8958,223411,25
8958,223412,25
8958,223413,25
8958,223416,25
8958,223419,25
8958,223424,25
8958,223431,25
8958,223435,25
8961,223483,3
8961,223484,3
8961,223485,3
8962,223501,3
8962,223502,3
8962,223504,3
8965,223530,21
8965,223531,21
8965,223532,21
8965,223533,21
8965,223534,21
8965,223535,21
8965,223536,21
8965,223537,21
8965,223538,21
8965,223540,21
8965,223541,21
8965,223542,21
8965,223544,21
8965,223545,21
8965,223547,21
8965,223550,21
8965,223558,21
8965,223559,21
8965,223564,21
8965,223566,21
8965,223577,21
8967,223590,8
8967,223591,8
8967,223592,8
8967,223593,8
8967,223606,8
8967,223607,8
8967,223608,8
8967,223609,8
8968,223645,6
8968,223648,6
8968,223650,6
8968,223651,6
8968,223657,6
8968,223658,6
8976,223740,2
8976,223745,2
8977,223773,2
8977,223778,2
8979,223839,9
8979,223842,9
8979,223843,9
8979,223844,9
8979,223855,9
8979,223856,9
8979,223858,9
8979,223860,9
8979,223865,9
8981,223879,4
8981,223880,4
8981,223886,4
8981,223907,4
8982,223910,2
8982,223911,2
8987,223991,2
8987,224003,2
8991,224045,4
8991,224046,4
8991,224049,4
8991,224051,4
8993,224088,2
8993,224089,2
8994,224104,4
8994,224105,4
8994,224106,4
8994,224113,4
8995,224134,4
8995,224135,4
8995,224137,4
8995,224142,4
8998,224162,6
8998,224164,6
8998,224167,6
8998,224168,6
8998,224175,6
8998,224184,6
9001,224205,2
9001,224206,2
9002,224216,7
9002,224224,7
9002,224226,7
9002,224260,7
9002,224262,7
9002,224266,7
9002,224274,7
9003,224277,4
9003,224278,4
9003,224280,4
9003,224282,4
9004,224295,2
9004,224300,2
9005,224302,7
9005,224305,7
9005,224307,7
9005,224311,7
9005,224312,7
9005,224314,7
9005,224321,7
9006,224341,4
9006,224342,4
9006,224343,4
9006,224348,4
9007,224350,6
9007,224351,6
9007,224352,6
9007,224355,6
9007,224357,6
9007,224361,6
9008,224371,61
9008,224372,61
9008,224373,61
9008,224374,61
9008,224375,61
9008,224376,61
9008,224377,61
9008,224378,61
9008,224380,61
9008,224381,61
9008,224382,61
9008,224383,61
9008,224384,61
9008,224385,61
9008,224386,61
9008,224387,61
9008,224388,61
9008,224389,61
9008,224390,61
9008,224392,61
9008,224395,61
9008,224396,61
9008,224397,61
9008,224399,61
9008,224400,61
9008,224401,61
9008,224402,61
9008,224403,61
9008,224404,61
9008,224409,61
9008,224412,61
9008,224413,61
9008,224414,61
9008,224419,61
9008,224421,61
9008,224423,61
9008,224424,61
9008,224425,61
9008,224426,61
9008,224429,61
9008,224431,61
9008,224432,61
9008,224433,61
9008,224435,61
9008,224436,61
9008,224450,61
9008,224453,61
9008,224454,61
9008,224456,61
9008,224457,61
9008,224459,61
9008,224460,61
9008,224463,61
9008,224478,61
9008,224481,61
9008,224486,61
9008,224488,61
9008,224489,61
9008,224492,61
9008,224493,61
9008,224494,61
9014,224509,2
9014,224511,2
9015,224524,43
9015,224525,43
9015,224526,43
9015,224527,43
9015,224529,43
9015,224530,43
9015,224535,43
9015,224536,43
9015,224538,43
9015,224541,43
9015,224542,43
9015,224543,43
9015,224545,43
9015,224546,43
9015,224547,43
9015,224549,43
9015,224551,43
9015,224552,43
9015,224563,43
9015,224564,43
9015,224565,43
9015,224569,43
9015,224572,43
9015,224574,43
9015,224575,43
9015,224576,43
9015,224578,43
9015,224580,43
9015,224583,43
9015,224584,43
9015,224587,43
9015,224592,43
9015,224593,43
9015,224594,43
9015,224595,43
9015,224608,43
9015,224614,43
9015,224616,43
9015,224621,43
9015,224625,43
9015,224633,43
9015,224635,43
9015,224638,43
9017,224691,2
9017,224695,2
9019,224711,9
9019,224712,9
9019,224713,9
9019,224716,9
9019,224721,9
9019,224723,9
9019,224730,9
9019,224750,9
9019,224752,9
9020,224764,25
9020,224765,25
9020,224766,25
9020,224767,25
9020,224768,25
9020,224770,25
9020,224771,25
9020,224772,25
9020,224773,25
9020,224774,25
9020,224776,25
9020,224778,25
9020,224779,25
9020,224781,25
9020,224786,25
9020,224787,25
9020,224788,25
9020,224791,25
9020,224797,25
9020,224805,25
9020,224809,25
9020,224812,25
9020,224813,25
9020,224820,25
9020,224821,25
9021,224827,64
9021,224828,64
9021,224829,64
9021,224830,64
9021,224831,64
9021,224832,64
9021,224833,64
9021,224837,64
9021,224838,64
9021,224839,64
9021,224840,64
9021,224841,64
9021,224843,64
9021,224844,64
9021,224846,64
9021,224847,64
9021,224849,64
9021,224850,64
9021,224851,64
9021,224853,64
9021,224856,64
9021,224858,64
9021,224859,64
9021,224860,64
9021,224861,64
9021,224863,64
9021,224864,64
9021,224865,64
9021,224866,64
9021,224868,64
9021,224870,64
9021,224873,64
9021,224874,64
9021,224875,64
9021,224879,64
9021,224882,64
9021,224883,64
9021,224887,64
9021,224888,64
9021,224889,64
9021,224891,64
9021,224895,64
9021,224897,64
9021,224898,64
9021,224900,64
9021,224902,64
9021,224906,64
9021,224907,64
9021,224913,64
9021,224914,64
9021,224917,64
9021,224919,64
9021,224922,64
9021,224925,64
9021,224929,64
9021,224931,64
9021,224935,64
9021,224936,64
9021,224938,64
9021,224939,64
9021,224940,64
9021,224947,64
9021,224949,64
9021,224951,64
9022,224956,4
9022,224957,4
9022,224959,4
9022,224962,4
9026,225036,4
9026,225038,4
9026,225043,4
9026,225057,4
9028,225083,25
9028,225084,25
9028,225085,25
9028,225086,25
9028,225087,25
9028,225089,25
9028,225090,25
9028,225091,25
9028,225092,25
9028,225093,25
9028,225094,25
9028,225095,25
9028,225096,25
9028,225101,25
9028,225103,25
9028,225105,25
9028,225108,25
9028,225109,25
9028,225111,25
9028,225112,25
9028,225114,25
9028,225115,25
9028,225117,25
9028,225121,25
9028,225122,25
9030,225172,10
9030,225173,10
9030,225174,10
9030,225176,10
9030,225177,10
9030,225186,10
9030,225189,10
9030,225192,10
9030,225196,10
9030,225197,10
9032,225201,4
9032,225203,4
9032,225205,4
9032,225207,4
9036,225266,4
9036,225267,4
9036,225268,4
9036,225283,4
9038,225297,2
9038,225299,2
9041,225347,46
9041,225348,46
9041,225349,46
9041,225350,46
9041,225352,46
9041,225353,46
9041,225354,46
9041,225356,46
9041,225357,46
9041,225359,46
9041,225360,46
9041,225361,46
9041,225362,46
9041,225363,46
9041,225364,46
9041,225366,46
9041,225368,46
9041,225369,46
9041,225371,46
9041,225372,46
9041,225374,46
9041,225375,46
9041,225378,46
9041,225379,46
9041,225380,46
9041,225382,46
9041,225385,46
9041,225386,46
9041,225388,46
9041,225391,46
9041,225392,46
9041,225393,46
9041,225395,46
9041,225396,46
9041,225397,46
9041,225400,46
9041,225402,46
9041,225405,46
9041,225407,46
9041,225408,46
9041,225413,46
9041,225415,46
9041,225417,46
9041,225418,46
9041,225419,46
9041,225420,46
9042,225422,4
9042,225423,4
9042,225424,4
9042,225426,4
9043,225430,4
9043,225431,4
9043,225432,4
9043,225435,4
9045,225449,8
9045,225451,8
9045,225453,8
9045,225454,8
9045,225465,8
9045,225469,8
9045,225478,8
9045,225479,8
9046,225491,29
9046,225492,29
9046,225493,29
9046,225494,29
9046,225496,29
9046,225497,29
9046,225498,29
9046,225499,29
9046,225502,29
9046,225507,29
9046,225508,29
9046,225509,29
9046,225511,29
9046,225512,29
9046,225513,29
9046,225518,29
9046,225519,29
9046,225521,29
9046,225522,29
9046,225523,29
9046,225525,29
9046,225527,29
9046,225529,29
9046,225531,29
9046,225536,29
9046,225538,29
9046,225539,29
9046,225552,29
9046,225566,29
9047,225571,2
9047,225572,2
9048,225573,17
9048,225574,17
9048,225575,17
9048,225577,17
9048,225580,17
9048,225582,17
9048,225584,17
9048,225590,17
9048,225593,17
9048,225594,17
9048,225598,17
9048,225602,17
9048,225606,17
9048,225607,17
9048,225608,17
9048,225609,17
9048,225612,17
9050,225618,3
9050,225619,3
9050,225632,3
9052,225660,2
9052,225661,2
9053,225673,31
9053,225674,31
9053,225675,31
9053,225676,31
9053,225677,31
9053,225679,31
9053,225680,31
9053,225681,31
9053,225682,31
9053,225683,31
9053,225684,31
9053,225685,31
9053,225686,31
9053,225687,31
9053,225689,31
9053,225692,31
9053,225693,31
9053,225696,31
9053,225697,31
9053,225700,31
9053,225702,31
9053,225704,31
9053,225705,31
9053,225706,31
9053,225707,31
9053,225712,31
9053,225716,31
9053,225720,31
9053,225725,31
9053,225726,31
9053,225727,31
9054,225728,3
9054,225732,3
9054,225735,3
9055,225738,2
9055,225739,2
9057,225751,2
9057,225752,2
9060,225784,76
9060,225785,76
9060,225786,76
9060,225787,76
9060,225788,76
9060,225789,76
9060,225790,76
9060,225791,76
9060,225792,76
9060,225793,76
9060,225794,76
9060,225795,76
9060,225796,76
9060,225797,76
9060,225798,76
9060,225799,76
9060,225800,76
9060,225801,76
9060,225802,76
9060,225803,76
9060,225804,76
9060,225805,76
9060,225807,76
9060,225808,76
9060,225809,76
9060,225810,76
9060,225811,76
9060,225812,76
9060,225813,76
9060,225814,76
9060,225815,76
9060,225816,76
9060,225817,76
9060,225818,76
9060,225819,76
9060,225822,76
9060,225823,76
9060,225824,76
9060,225825,76
9060,225826,76
9060,225828,76
9060,225830,76
9060,225833,76
9060,225834,76
9060,225835,76
9060,225836,76
9060,225837,76
9060,225838,76
9060,225840,76
9060,225841,76
9060,225842,76
9060,225843,76
9060,225844,76
9060,225845,76
9060,225846,76
9060,225847,76
9060,225849,76
9060,225850,76
9060,225851,76
9060,225852,76
9060,225853,76
9060,225855,76
9060,225856,76
9060,225857,76
9060,225858,76
9060,225862,76
9060,225863,76
9060,225865,76
9060,225866,76
9060,225867,76
9060,225868,76
9060,225871,76
9060,225873,76
9060,225874,76
9060,225875,76
9060,225877,76
9063,225880,47
9063,225882,47
9063,225883,47
9063,225884,47
9063,225885,47
9063,225886,47
9063,225887,47
9063,225888,47
9063,225889,47
9063,225890,47
9063,225891,47
9063,225892,47
9063,225893,47
9063,225894,47
9063,225895,47
9063,225896,47
9063,225897,47
9063,225898,47
9063,225899,47
9063,225902,47
9063,225904,47
9063,225905,47
9063,225907,47
9063,225908,47
9063,225909,47
9063,225911,47
9063,225912,47
9063,225913,47
9063,225914,47
9063,225915,47
9063,225916,47
9063,225918,47
9063,225919,47
9063,225920,47
9063,225922,47
9063,225923,47
9063,225928,47
9063,225932,47
9063,225933,47
9063,225936,47
9063,225938,47
9063,225940,47
9063,225941,47
9063,225944,47
9063,225945,47
9063,225950,47
9063,225951,47
9070,226012,2
9070,226016,2
9071,226027,3
9071,226029,3
9071,226030,3
9074,226036,31
9074,226037,31
9074,226038,31
9074,226039,31
9074,226040,31
9074,226041,31
9074,226042,31
9074,226043,31
9074,226044,31
9074,226045,31
9074,226046,31
9074,226047,31
9074,226049,31
9074,226050,31
9074,226051,31
9074,226052,31
9074,226053,31
9074,226056,31
9074,226057,31
9074,226058,31
9074,226059,31
9074,226062,31
9074,226063,31
9074,226065,31
9074,226067,31
9074,226068,31
9074,226069,31
9074,226075,31
9074,226076,31
9074,226082,31
9074,226086,31
9075,226087,6
9075,226088,6
9075,226089,6
9075,226091,6
9075,226093,6
9075,226094,6
9076,226106,7
9076,226107,7
9076,226108,7
9076,226110,7
9076,226112,7
9076,226117,7
9076,226124,7
9079,226159,2
9079,226161,2
9085,226266,17
9085,226267,17
9085,226268,17
9085,226269,17
9085,226272,17
9085,226274,17
9085,226276,17
9085,226278,17
9085,226279,17
9085,226280,17
9085,226281,17
9085,226282,17
9085,226283,17
9085,226288,17
9085,226290,17
9085,226304,17
9085,226305,17
9089,226341,2
9089,226342,2
9091,226351,3
9091,226353,3
9091,226360,3
9094,226418,7
9094,226419,7
9094,226421,7
9094,226424,7
9094,226428,7
9094,226442,7
9094,226461,7
9095,226464,5
9095,226466,5
9095,226469,5
9095,226478,5
9095,226488,5
9096,226516,11
9096,226517,11
9096,226518,11
9096,226519,11
9096,226520,11
9096,226521,11
9096,226522,11
9096,226527,11
9096,226528,11
9096,226530,11
9096,226537,11
9097,226553,5
9097,226555,5
9097,226557,5
9097,226558,5
9097,226567,5
9100,226590,8
9100,226591,8
9100,226592,8
9100,226596,8
9100,226604,8
9100,226605,8
9100,226607,8
9100,226608,8
9102,226626,54
9102,226627,54
9102,226628,54
9102,226630,54
9102,226631,54
9102,226632,54
9102,226633,54
9102,226634,54
9102,226635,54
9102,226636,54
9102,226637,54
9102,226638,54
9102,226639,54
9102,226640,54
9102,226641,54
9102,226642,54
9102,226644,54
9102,226645,54
9102,226646,54
9102,226648,54
9102,226650,54
9102,226651,54
9102,226652,54
9102,226658,54
9102,226659,54
9102,226663,54
9102,226664,54
9102,226665,54
9102,226666,54
9102,226667,54
9102,226668,54
9102,226673,54
9102,226674,54
9102,226675,54
9102,226676,54
9102,226677,54
9102,226679,54
9102,226681,54
9102,226682,54
9102,226686,54
9102,226688,54
9102,226692,54
9102,226693,54
9102,226694,54
9102,226697,54
9102,226701,54
9102,226703,54
9102,226708,54
9102,226720,54
9102,226721,54
9102,226725,54
9102,226726,54
9102,226733,54
9102,226734,54
9105,226764,2
9105,226767,2
9106,226774,2
9106,226775,2
9107,226780,6
9107,226783,6
9107,226784,6
9107,226787,6
9107,226794,6
9107,226810,6
9109,226819,2
9109,226821,2
9111,226839,16
9111,226840,16
9111,226841,16
9111,226842,16
9111,226843,16
9111,226844,16
9111,226845,16
9111,226846,16
9111,226849,16
9111,226850,16
9111,226851,16
9111,226852,16
9111,226853,16
9111,226859,16
9111,226864,16
9111,226874,16
9117,226954,12
9117,226955,12
9117,226956,12
9117,226957,12
9117,226958,12
9117,226959,12
9117,226960,12
9117,226964,12
9117,226965,12
9117,226966,12
9117,226968,12
9117,226973,12
9119,226979,25
9119,226980,25
9119,226981,25
9119,226982,25
9119,226984,25
9119,226985,25
9119,226986,25
9119,226987,25
9119,226988,25
9119,226989,25
9119,226990,25
9119,226994,25
9119,227000,25
9119,227006,25
9119,227013,25
9119,227015,25
9119,227022,25
9119,227023,25
9119,227024,25
9119,227027,25
9119,227036,25
9119,227038,25
9119,227043,25
9119,227049,25
9119,227050,25
9120,227058,5
9120,227059,5
9120,227060,5
9120,227065,5
9120,227070,5
9124,227141,4
9124,227146,4
9124,227150,4
9124,227155,4
9125,227168,12
9125,227169,12
9125,227170,12
9125,227171,12
9125,227172,12
9125,227173,12
9125,227174,12
9125,227176,12
9125,227178,12
9125,227179,12
9125,227186,12
9125,227187,12
9128,227195,19
9128,227196,19
9128,227197,19
9128,227198,19
9128,227199,19
9128,227200,19
9128,227201,19
9128,227205,19
9128,227209,19
9128,227211,19
9128,227213,19
9128,227214,19
9128,227217,19
9128,227218,19
9128,227219,19
9128,227223,19
9128,227229,19
9128,227233,19
9128,227234,19
9129,227245,9
9129,227247,9
9129,227250,9
9129,227253,9
9129,227266,9
9129,227270,9
9129,227277,9
9129,227286,9
9129,227287,9
9134,227360,16
9134,227363,16
9134,227365,16
9134,227366,16
9134,227367,16
9134,227369,16
9134,227372,16
9134,227374,16
9134,227375,16
9134,227377,16
9134,227380,16
9134,227381,16
9134,227382,16
9134,227394,16
9134,227403,16
9134,227404,16
9135,227406,4
9135,227408,4
9135,227415,4
9135,227423,4
9137,227426,55
9137,227427,55
9137,227428,55
9137,227429,55
9137,227430,55
9137,227431,55
9137,227432,55
9137,227433,55
9137,227434,55
9137,227435,55
9137,227436,55
9137,227437,55
9137,227438,55
9137,227439,55
9137,227440,55
9137,227441,55
9137,227442,55
9137,227443,55
9137,227444,55
9137,227446,55
9137,227447,55
9137,227448,55
9137,227450,55
9137,227451,55
9137,227452,55
9137,227454,55
9137,227456,55
9137,227457,55
9137,227459,55
9137,227460,55
9137,227463,55
9137,227464,55
9137,227467,55
9137,227469,55
9137,227470,55
9137,227474,55
9137,227477,55
9137,227478,55
9137,227480,55
9137,227481,55
9137,227482,55
9137,227484,55
9137,227486,55
9137,227490,55
9137,227494,55
9137,227497,55
9137,227499,55
9137,227500,55
9137,227501,55
9137,227504,55
9137,227511,55
9137,227513,55
9137,227514,55
9137,227516,55
9137,227530,55
9138,227531,2
9138,227532,2
9139,227557,98
9139,227558,98
9139,227559,98
9139,227560,98
9139,227561,98
9139,227562,98
9139,227564,98
9139,227565,98
9139,227566,98
9139,227567,98
9139,227568,98
9139,227569,98
9139,227570,98
9139,227571,98
9139,227572,98
9139,227573,98
9139,227574,98
9139,227577,98
9139,227578,98
9139,227579,98
9139,227580,98
9139,227582,98
9139,227584,98
9139,227585,98
9139,227586,98
9139,227587,98
9139,227588,98
9139,227589,98
9139,227591,98
9139,227592,98
9139,227593,98
9139,227594,98
9139,227595,98
9139,227596,98
9139,227597,98
9139,227598,98
9139,227599,98
9139,227602,98
9139,227603,98
9139,227604,98
9139,227606,98
9139,227607,98
9139,227608,98
9139,227609,98
9139,227610,98
9139,227612,98
9139,227613,98
9139,227614,98
9139,227616,98
9139,227618,98
9139,227622,98
9139,227623,98
9139,227624,98
9139,227625,98
9139,227627,98
9139,227628,98
9139,227629,98
9139,227630,98
9139,227631,98
9139,227632,98
9139,227633,98
9139,227634,98
9139,227635,98
9139,227636,98
9139,227637,98
9139,227638,98
9139,227641,98
9139,227642,98
9139,227643,98
9139,227645,98
9139,227647,98
9139,227650,98
9139,227651,98
9139,227652,98
9139,227656,98
9139,227660,98
9139,227661,98
9139,227663,98
9139,227665,98
9139,227666,98
9139,227667,98
9139,227668,98
9139,227669,98
9139,227670,98
9139,227671,98
9139,227672,98
9139,227675,98
9139,227676,98
9139,227677,98
9139,227681,98
9139,227683,98
9139,227684,98
9139,227685,98
9139,227687,98
9139,227690,98
9139,227691,98
9139,227693,98
9139,227696,98
9140,227698,7
9140,227699,7
9140,227700,7
9140,227701,7
9140,227706,7
9140,227713,7
9140,227717,7
9141,227734,10
9141,227735,10
9141,227736,10
9141,227738,10
9141,227739,10
9141,227740,10
9141,227745,10
